onet_code,Title,Job Family,pc1,pc2,xi,chi,xi_unw,chi_unw,x_w,y_w,x_unw,y_unw,shift_xy,shift_chi,chi_wm,r,rt,rle_mean,sector,zone,sector_zone,n_core,n_supp,tightness,z,n_tasks,z_p,z_subset,z_units,tight_med,tight_std
39-1022.00,First-Line Supervisors of Personal Service Workers,Personal Care and Service,-0.09621824,-0.08092696,5.715185056200368,0.27432429462508234,3.8411547010634624,0.27351117933979974,-0.21455485795526835,-0.17093867774539379,-0.20927003614765155,-0.17610910593892845,0.007393420672649451,0.0008131152852825507,0.38332389357242747,0.2743242946250823,1464.66,4.353300000000001,32,Z1,32-Z1,16,1,0.2534097388027301,0.33793964104483476,17,0.8,all,chi,0.2544636376031606,0.14600276275090943
39-2011.00,Animal Trainers,Personal Care and Service,-0.0697177,-0.026657928,6.098300478976476,0.1598817447894785,3.507615657136183,0.16202214080503516,-0.15322315013393392,-0.04566003263207194,-0.15128948830631633,-0.05798848884959503,0.01247917788842555,-0.0021403960155566837,0.32464037820517455,0.15988174478947847,824.08,2.4579,34,Z1,34-Z1,10,5,0.2600139573647539,0.35581762725804733,15,0.8,all,chi,0.24337178249547892,0.11044931590604926
39-2021.00,Animal Caretakers,Personal Care and Service,-0.05285089,-0.11144092,5.24860961075863,0.26556654573267957,4.269913655826195,0.2683467204529139,-0.11106584409032302,-0.24122596976464084,-0.1149000847529679,-0.24250346987537127,0.0040414611209308535,-0.0027801747202343963,0.3894563544938868,0.2655665457326795,894.96,2.8472000000000004,30,Z1,30-Z1,11,11,0.297091390015672,0.40634494528064924,22,0.8,all,chi,0.27154677116602854,0.1479517721492704
39-3011.00,Gambling Dealers,Personal Care and Service,0.036370885,-0.12885603,4.554178913938892,0.289210391382179,4.9861847874114575,0.29110776067818583,0.07517268574616416,-0.27926997296727335,0.07871198542793699,-0.2802644317016702,0.003676355588325949,-0.0018973692960068678,0.34413013502287854,0.28921039138217897,1459.8,2.1611999999999996,26,Z1,26-Z1,16,5,0.20552808926213922,0.3189347544358282,21,0.8,all,chi,0.15169992777322205,0.10980804474372192
39-3012.00,Gambling and Sports Book Writers and Runners,Personal Care and Service,0.003513489,-0.11595699,4.7777257512118485,0.24334444198901692,4.742412154952107,0.25159186705925085,0.009584447000750278,-0.24315562058615015,0.0075524518064368495,-0.25147848425277103,0.008567325375102249,-0.008247425070233988,0.28862388142644385,0.24334444198901686,348.65999999999997,2.217578242175782,27,Z1,27-Z1,4,14,0.23266595306242063,0.3317450261712207,18,0.8,all,chi,0.20535213233782879,0.12476408895307106
39-3021.00,Motion Picture Projectionists,Personal Care and Service,0.1254408,-0.05439688,3.6429725710074115,0.2912932259280988,5.873832477812994,0.2972946687554665,0.26867770984201716,-0.11253458004385683,0.2727317667104128,-0.11832794892771314,0.007070961753299235,-0.006001442827367753,0.3770065203867893,0.29129322592809875,922.6,2.383938393839384,20,Z1,20-Z1,11,6,0.21359940386470885,0.27887125555382924,17,0.8,all,chi,0.2038261213906997,0.11927691444625664
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",Personal Care and Service,-0.03974198,-0.17590499,5.044980054155564,0.3963716781285581,4.4898829579284385,0.3928307250333633,-0.08953686882649572,-0.3861264771330711,-0.08668774590343875,-0.38314646447594775,0.004122860277441375,0.003540953095194699,0.4333088118128015,0.396371678128558,1014.13,1.840984098409841,28,Z2,28-Z2,12,11,0.18564807707289543,0.2601362342900729,23,0.8,all,chi,0.17475096992347308,0.10642644875865909
39-3091.00,Amusement and Recreation Attendants,Personal Care and Service,-0.020704193,-0.17903376,4.957039895538189,0.3947188864947723,4.597827255254068,0.3923340441786112,-0.055048101379428095,-0.3908614919510402,-0.04484821361119611,-0.38976228647398525,0.010258945519170866,0.00238484231616104,0.45742054128869475,0.3947188864947722,570.82,1.4908000000000001,28,Z2,28-Z2,7,10,0.2772044742529798,0.4214434508024429,17,0.8,all,chi,0.25725602915664947,0.18683035269572967
39-3092.00,Costume Attendants,Personal Care and Service,0.030952673,-0.0803148,4.432180297214078,0.1903782321255551,5.080085753282905,0.18747968216789943,0.07148804803154332,-0.1764463948509334,0.06739278011288038,-0.17494811920804848,0.0043607395276136504,0.0028985499576556772,0.3156119230682583,0.1903782321255551,1179.63,3.6605000000000003,25,Z1,25-Z1,15,6,0.2729988279554778,0.32967518051939515,21,0.8,all,chi,0.2923541191748395,0.0970185943691787
39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",Personal Care and Service,-0.026148364,-0.19538778,4.966084125609821,0.43234815650972264,4.579460617259452,0.4290987540845247,-0.06416546145704766,-0.4275601969236141,-0.056871562807183605,-0.4253132564366645,0.0076321490463945865,0.0032494024251978337,0.46620217096485844,0.4323481565097225,647.26,1.988101189881012,28,Z2,28-Z2,8,15,0.2983675037294393,0.5538831470510002,23,0.8,all,chi,0.22096081194887812,0.2007173739538154
39-4011.00,Embalmers,Personal Care and Service,0.06604075,-0.12629971,4.312803961251211,0.30617066293132256,5.193838154770017,0.3099458754491291,0.1479449524639868,-0.2680536623145339,0.14352480802503176,-0.2747127139200238,0.007992536840440729,-0.003775212517806603,0.3794402923291524,0.3061706629313225,2275.19,5.1363,24,Z1,24-Z1,24,2,0.2596791081022679,0.3598487047685474,26,0.8,all,chi,0.2525849285849444,0.11109148834207393
39-4021.00,Funeral Attendants,Personal Care and Service,0.0329721,-0.21657607,4.665336516032839,0.48203692027311473,4.8634687264713765,0.4772585055803236,0.07288572098198337,-0.47649476826438036,0.07183010964546849,-0.4718221237893405,0.004790398906552472,0.004778414692791,0.5156403547498534,0.4820369202731146,1328.59,3.3689368936893693,26,Z2,26-Z2,16,8,0.18847594946950164,0.30790179091880476,24,0.8,all,chi,0.13989840523292252,0.14224377760778711
39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",Personal Care and Service,-0.045247603,-0.16853727,5.082886869519465,0.3806250298901644,4.449949241143022,0.3797730570367621,-0.09997005623278842,-0.36726203347977804,-0.09852738159653172,-0.3667695869708654,0.001524406005707993,0.0008519728534022164,0.4403762592248705,0.38062502989016433,2066.93,4.6515,29,Z2,29-Z2,22,0,0.21893955048432404,0.31525641204424876,22,0.8,all,chi,0.2327831553227266,0.10993777850654181
39-5011.00,Barbers,Personal Care and Service,0.044039212,-0.15147972,4.507011719002204,0.3452608848551768,4.995969321468284,0.343388713582317,0.10536116756299846,-0.32879188399463477,0.096078368267835,-0.32967371106399856,0.009324590164428135,0.0018721712728597684,0.41736655798196165,0.34526088485517675,1257.53,2.788578857885788,25,Z2,25-Z2,14,4,0.2431015456351323,0.3225098520158088,18,0.8,all,chi,0.225355237640953,0.0943755395732989
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",Personal Care and Service,0.062206943,-0.13094495,4.384752590236585,0.3060452647630374,5.155877471099936,0.3157282044115094,0.12824018813695343,-0.2778815543185197,0.13547678915590042,-0.2851847447899757,0.010281292981419719,-0.009682939648472055,0.40123534267790706,0.30604526476303734,1373.47,2.7917,25,Z1,25-Z1,15,7,0.271720634249316,0.38496138190894563,22,0.8,all,chi,0.24152002944939788,0.11104575670014372
39-5091.00,"Makeup Artists, Theatrical and Performance",Personal Care and Service,0.031144124,-0.004026906,3.3630166360027234,0.07012962478317895,6.147674393597704,0.06810414152015931,0.0696526987747505,-0.00816491430593944,0.0674797925708391,-0.009200635129947041,0.0024071225553094827,0.0020254832630196146,0.23217266449298257,0.07012962478317893,1836.68,3.285557111422285,19,Z1,19-Z1,20,2,0.23391482990236193,0.3028002300520894,22,0.8,all,chi,0.22601582268966897,0.080899421289089
39-5092.00,Manicurists and Pedicurists,Personal Care and Service,0.07786251,-0.10414826,4.178218440414161,0.2805641220136321,5.3542122077454035,0.2824948369986836,0.1673048353171565,-0.22522281998229965,0.1691174695126152,-0.22627994704914192,0.002098370882850956,-0.0019307149850515404,0.36907976560073863,0.28056412201363207,1645.25,1.7951,23,Z1,23-Z1,18,0,0.22705659883762522,0.37027574868976676,18,0.8,all,chi,0.20251034585108263,0.14600717848689707
39-5093.00,Shampooers,Personal Care and Service,-0.01897327,-0.09676248,4.934956139317906,0.22740971023630982,4.514699849020897,0.2142155059453594,-0.026734595517683573,-0.22583276492189575,-0.042072781637700174,-0.21004324324455836,0.022012926844274413,0.013194204290950362,0.3077384174026343,0.22740971023630976,251.76,2.566,28,Z1,28-Z1,3,1,0.2502040662799572,0.2774688856226459,4,0.8,all,chi,0.23380130723509301,0.04126763300773096
39-5094.00,Skincare Specialists,Personal Care and Service,-0.010611059,-0.050636884,5.04749432344412,0.11189422889941401,4.502067759946729,0.1122694531921127,-0.025549900493255825,-0.10893815238831242,-0.02343894872663664,-0.10979547259630555,0.002278401918017548,-0.0003752242926987198,0.31656100770649787,0.11189422889941399,1426.83,3.895010498950105,28,Z1,28-Z1,15,3,0.2941156869332627,0.389517329562216,18,0.8,all,chi,0.30383197842671417,0.11408632603753077
39-6011.00,Baggage Porters and Bellhops,Personal Care and Service,0.009987806,-0.23617847,4.779942839079694,0.5146355544126574,4.754517721027095,0.5152045616774699,0.01912945529077381,-0.5142799021990858,0.021698499499907292,-0.5147474288354691,0.0026112390362067832,-0.000569007264812682,0.5501038024430914,0.5146355544126572,921.54,1.8470152984701529,27,Z2,27-Z2,10,7,0.22016398902258688,0.28224621873293243,17,0.8,all,chi,0.24589520179499122,0.07666920139121988
39-6012.00,Concierges,Personal Care and Service,-0.062017642,-0.21482384,5.091085789701168,0.48641582162686214,4.431542861889782,0.48712407662972224,-0.1315994333494121,-0.46827549655202855,-0.13501555501011717,-0.4680391713710184,0.0034242863186243386,-0.000708255002860203,0.5148293397006436,0.48641582162686203,1477.26,3.0908999999999995,29,Z2,29-Z2,16,2,0.16662136296461236,0.23606158838998212,18,0.8,all,chi,0.14716169206687413,0.09850699931060887
39-7011.00,Tour Guides and Escorts,Personal Care and Service,-0.14794496,-0.081515595,5.861267803489547,0.3781364379266061,3.645679881116904,0.36754043807326053,-0.32689719524550326,-0.19006680254175193,-0.3218241838061718,-0.17752512029731343,0.013528829904468895,0.010595999853345528,0.43436119015679575,0.37813643792660606,584.47,4.4109,33,Z2,33-Z2,7,12,0.3132885629814565,0.4090155922741142,19,0.8,all,chi,0.3008537421916311,0.14431176886240393
39-7012.00,Travel Guides,Personal Care and Service,-0.11671238,-0.109971724,5.629892827138057,0.35534186486510055,3.8977279304727057,0.3485073257567775,-0.2580473714110515,-0.2442936655618687,-0.25353666839187866,-0.2391161096348115,0.006866842586296861,0.0068345391083229345,0.37611188766654646,0.35534186486510044,647.34,2.5876587658765877,32,Z2,32-Z2,8,9,0.22379322340028437,0.3218516408654433,17,0.8,all,chi,0.24066197137968953,0.17544932909413408
39-9011.00,Childcare Workers,Personal Care and Service,-0.12476454,-0.16734219,5.472251474364468,0.4492959317163441,4.071616277198942,0.4549118744373934,-0.2737388005094006,-0.3562778457223129,-0.2719531626715901,-0.36467285451081005,0.008582812770110084,-0.005615942721049427,0.5159290512001803,0.44929593171634397,1663.57,3.1462,31,Z2,31-Z2,19,5,0.26579595121637783,0.35361929200125497,24,0.8,all,chi,0.27035199996623455,0.1300531299634019
39-9011.01,Nannies,Personal Care and Service,-0.15053584,-0.14303303,5.628607103286852,0.45223706761478416,3.9015703812700266,0.45220396957361947,-0.3280121387978556,-0.31133005336150094,-0.32778065982851196,-0.31152571184498445,0.0003030919916584354,3.3098041164525416e-05,0.484017460729202,0.452237067614784,1768.0,2.76,32,Z2,32-Z2,18,1,0.19280972079240297,0.2675793004264887,19,0.8,all,chi,0.1942997733201557,0.10090992520534857
39-9031.00,Exercise Trainers and Group Fitness Instructors,Personal Care and Service,-0.09955673,-0.06997962,5.823875554393375,0.27081539531050836,3.753836147767125,0.26447924089605407,-0.22886624697782945,-0.14477989961134125,-0.21643942500925137,-0.15199751368564438,0.014370798765702396,0.0063361544144542314,0.3847729994566827,0.2708153953105083,1309.52,4.1426,33,Z1,33-Z1,14,6,0.2435713314064233,0.36593582632038235,20,0.8,all,chi,0.1984184226955579,0.15690364168637716
39-9032.00,Recreation Workers,Personal Care and Service,-0.14838625,-0.10044309,5.8045668279085705,0.3926405599579074,3.736350361660764,0.3901649372702628,-0.3277060955426321,-0.21627603720306668,-0.32316748464647943,-0.21861256858281408,0.005104739734327291,0.0024756226876445075,0.4844463482434594,0.3926405599579073,1507.93,4.7645,33,Z2,33-Z2,18,6,0.26981124265023093,0.4052404020967228,24,0.8,all,chi,0.24147912743334904,0.1430792680441091
39-9041.00,Residential Advisors,Personal Care and Service,-0.19161311,-0.13589904,5.760195064671205,0.5022770877971129,3.757898776776001,0.5121715132500121,-0.4065262865459445,-0.29498923924969395,-0.4179417739190547,-0.29604785525012867,0.011464467706876487,-0.009894425452899314,0.55557918812083,0.5022770877971128,1674.45,4.955,33,Z2,33-Z2,20,10,0.2946095931000328,0.40739395753075125,30,0.8,all,chi,0.27937952620509277,0.15788793900473339
41-1011.00,First-Line Supervisors of Retail Sales Workers,Sales and Related,-0.05098072,-0.09624847,5.253116396920316,0.24659613228498176,4.226073167738482,0.23721981428305844,-0.10414043828941597,-0.22352722780636936,-0.110869904262479,-0.2097167246962375,0.015362802753325147,0.009376318001923262,0.3773047308463657,0.2465961322849817,1409.96,2.6519999999999997,30,Z1,30-Z1,16,5,0.27550619561454237,0.39258101756183594,21,0.8,all,chi,0.25856750993812067,0.13166973125873296
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,Sales and Related,-0.11139112,-0.10838398,5.619464665753764,0.34192183721211344,3.9135528996079167,0.3379319449486183,-0.24583704003810442,-0.23764404580761195,-0.24214334237216142,-0.23572144824261157,0.004164106608185972,0.003989892263495054,0.3970367405542148,0.34192183721211333,773.01,5.1936,32,Z2,32-Z2,9,9,0.28414198734445395,0.4706744615424264,18,0.8,all,chi,0.2460671898297344,0.17559460929404833
41-2011.00,Cashiers,Sales and Related,-0.011483878,-0.18047781,4.8992195463122785,0.40134205082616486,4.648457917513468,0.3933525263509448,-0.03291208436677445,-0.39999029546226006,-0.02513031823397435,-0.39254894865752715,0.010767057463109563,0.007989524475219945,0.42328107435603546,0.40134205082616475,1047.54,1.9017000000000002,28,Z2,28-Z2,12,16,0.2234653503816064,0.2982065981231375,28,0.8,all,chi,0.22475011968924513,0.11234656780139429
41-2012.00,Gambling Change Persons and Booth Cashiers,Sales and Related,0.00017748478,-0.10849675,4.804910232277332,0.24108654223924614,4.71499609158199,0.23569746146002418,0.002944087627174274,-0.2410685653438028,0.0006144887948308144,-0.23569666043926166,0.005855287612328642,0.0053890807792219275,0.2888593770873412,0.2410865422392461,541.1,2.0591,27,Z1,27-Z1,6,7,0.19840111894060236,0.3034294237884751,13,0.8,all,chi,0.22123536488691398,0.10645477733613973
41-2021.00,Counter and Rental Clerks,Sales and Related,0.023647053,-0.17650832,4.700799148254881,0.3909709389388465,4.8455493566859476,0.3877263382670934,0.04537647094355082,-0.3883287923647077,0.05147733980257209,-0.38429389387922763,0.007314438230179039,0.003244600671752973,0.46999931886195123,0.3909709389388464,1262.34,3.3548,26,Z2,26-Z2,15,1,0.21404941119621293,0.3248457656999821,16,0.8,all,chi,0.1841113125431865,0.1622062585381548
41-2022.00,Parts Salespersons,Sales and Related,0.121104695,-0.07604634,3.8491656347111247,0.30469921011228807,5.722869029079139,0.31131514932288457,0.2509895408076144,-0.17275954112070085,0.26371103646565414,-0.16544972482340478,0.014672077769618718,-0.006615939210596555,0.43032098387375617,0.304699210112288,1734.45,3.3786378637863788,22,Z1,22-Z1,19,0,0.34046480851765343,0.4206549905964055,19,0.8,all,chi,0.3268008612613256,0.1300337210367046
41-2031.00,Retail Salespersons,Sales and Related,0.007351399,-0.17029217,4.813533201837466,0.37287578088590695,4.7556094378632645,0.37083126674004546,0.001338278140174131,-0.37287337928966496,0.016022507546616792,-0.37048496277709486,0.014877201574844408,0.002044514145861376,0.42158357486564624,0.37287578088590684,1221.32,2.3094690530946904,27,Z2,27-Z2,14,10,0.21270636843783064,0.3610183531085522,24,0.8,all,chi,0.17512307761438606,0.15746628449953814
41-3011.00,Advertising Sales Agents,Sales and Related,-0.11419053,-0.060888823,5.897988534588073,0.28305936951012367,3.6310042907891806,0.28107598010359874,-0.24976189723449457,-0.13319760267097328,-0.24808035967326997,-0.13213569440381975,0.0019887729225977983,0.0019833894065248714,0.3437838162977476,0.2830593695101236,1782.97,4.462146214621462,33,Z1,33-Z1,19,1,0.20029713728995313,0.3108454642007135,20,0.8,all,chi,0.1707921506665471,0.10482693516318671
41-3021.00,Insurance Sales Agents,Sales and Related,-0.14104337,-0.034394592,6.147838965734054,0.3221469214449617,3.3805308576601587,0.31535691845028696,-0.31290743861917575,-0.07660009042588023,-0.3063975712978014,-0.07463587821731356,0.006799742799707966,0.006790002994674638,0.35677715059026,0.3221469214449616,1212.72,4.7291,35,Z1,35-Z1,14,5,0.21366896495173196,0.2730702212864385,19,0.8,all,chi,0.18756194079915053,0.14008333405326598
